AMT29_table_20min_v3_20221205																																													
11/10/2019 21:49	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.894728	-0.259719	12.3884	12.3138	0.318544	0.197365	1004.62	1004.64	0.0654742	-0.887677	91.5384	91.4698	0.858385	0.0931448	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.17315	NaN	NaN	NaN	NaN	NaN
11/10/2019 22:10	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.685418	0.270442	12.2155	12.2575	0.0977235	-1.11762	1004.69	1004.68	0.049563	0.69802	89.9457	90.0727	0.801981	-0.400549	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.261756	NaN	NaN	NaN	NaN	NaN
11/10/2019 22:30	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.678533	-0.345533	11.9982	11.9778	0.114285	0.40743	1004.77	1004.77	0.0648718	-0.182914	90.0812	90.1298	0.290268	-0.442475	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.245322	NaN	NaN	NaN	NaN	NaN
11/10/2019 22:49	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.61329	-0.156336	11.7797	11.7475	0.0720132	0.819551	1004.94	1004.97	0.0759192	-0.335037	91.3141	91.3717	0.433208	-0.388929	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.253161	NaN	NaN	NaN	NaN	NaN
11/10/2019 23:09	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.469042	0.344443	11.5792	11.5477	0.0639936	0.940374	1004.95	1004.94	0.0532386	0.435067	90.9411	90.9808	0.366755	-0.639891	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.271164	NaN	NaN	NaN	NaN	NaN
11/10/2019 23:29	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.522813	0.152922	11.3923	11.3587	0.0685572	0.471208	1005.15	1005.14	0.0604495	-0.22481	91.8167	91.865	0.422848	-1.25362	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.286553	NaN	NaN	NaN	NaN	NaN
11/10/2019 23:49	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.399266	0.475863	11.2976	11.2867	0.0215668	-0.0900435	1005.22	1005.21	0.0346755	1.34589	93.1042	93.2192	0.545016	-0.414548	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.271032	NaN	NaN	NaN	NaN	NaN
12/10/2019 00:09	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.364423	1.05465	11.2549	11.2503	0.0386397	0.73714	1005.32	1005.32	0.0392867	-0.0917922	94.1926	93.9718	0.516409	0.289794	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.279782	NaN	NaN	NaN	NaN	NaN
12/10/2019 00:29	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.274121	0.291149	11.274	11.2557	0.0530917	0.404522	1005.32	1005.31	0.0155213	0.687547	95.3315	95.3162	0.21035	-0.229574	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.27696	NaN	NaN	NaN	NaN	NaN
12/10/2019 00:49	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.458405	0.311853	11.2427	11.2212	0.0433654	1.03358	1005.33	1005.33	0.0162203	-0.593671	95.3216	95.3935	0.217892	-1.13822	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.321722	NaN	NaN	NaN	NaN	NaN
12/10/2019 01:09	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.236325	0.0766306	11.2292	11.2215	0.0188084	-0.0985388	1005.31	1005.31	0.0287919	-0.183531	94.3803	94.413	0.299709	0.405793	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.147036	NaN	NaN	NaN	NaN	NaN
12/10/2019 01:29	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.437262	-0.334226	11.2239	11.2207	0.013648	3.32907	1005.41	1005.42	0.0315426	-0.873442	94.097	94.1043	0.27874	0.047832	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.14902	NaN	NaN	NaN	NaN	NaN
12/10/2019 01:49	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.375788	0.314763	11.2513	11.2538	0.0236198	-0.121389	1005.51	1005.5	0.0441538	-0.0937074	94.6984	94.6962	0.15713	-0.249421	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.151037	NaN	NaN	NaN	NaN	NaN
12/10/2019 02:10	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.39583	0.27687	11.1671	11.1558	0.025459	0.436786	1005.43	1005.43	0.0750737	-0.00532239	94.9116	94.9183	0.116762	-3.18E-05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.189287	NaN	NaN	NaN	NaN	NaN
12/10/2019 02:30	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.300998	0.160191	11.1286	11.1248	0.00983973	1.82863	1005.35	1005.34	0.0490996	0.195285	95.0999	95.1183	0.0985049	-0.0240413	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.222859	NaN	NaN	NaN	NaN	NaN
12/10/2019 02:49	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.264602	-0.20361	11.1884	11.1887	0.0306999	-0.828893	1005.37	1005.38	0.0656637	-0.1034	95.1228	95.094	0.0964424	0.496203	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.21086	NaN	NaN	NaN	NaN	NaN
12/10/2019 03:10	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.26782	-0.068809	11.2271	11.2207	0.0149812	0.628821	1005.54	1005.54	0.0544837	0.0367359	94.9949	94.9972	0.0847714	-0.117123	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.11397	NaN	NaN	NaN	NaN	NaN
12/10/2019 03:30	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.274749	-0.377974	11.2364	11.2393	0.016068	-0.0135749	1005.54	1005.55	0.0616055	-0.724677	94.6844	94.6858	0.161332	-0.10259	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.114045	NaN	NaN	NaN	NaN	NaN
12/10/2019 03:49	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.282618	-0.135382	11.223	11.2207	0.00789866	2.30451	1005.57	1005.56	0.110767	0.353907	94.3795	94.4582	0.199357	-0.505875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.110856	NaN	NaN	NaN	NaN	NaN
12/10/2019 04:09	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.180675	-0.268038	11.2305	11.2213	0.0146879	0.721001	1005.45	1005.47	0.0666607	-1.00049	94.1696	94.1815	0.0826254	-0.128419	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.15014	NaN	NaN	NaN	NaN	NaN
12/10/2019 04:29	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.216583	-0.303706	11.2576	11.2523	0.0238299	-0.236306	1005.62	1005.6	0.219233	0.108247	94.0312	94.0183	0.118843	0.228608	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.141426	NaN	NaN	NaN	NaN	NaN
12/10/2019 04:49	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.234079	1.44531	11.2712	11.2817	0.0164444	-0.44529	1005.58	1005.54	0.105263	0.941385	93.9232	93.9342	0.114998	0.39662	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.147131	NaN	NaN	NaN	NaN	NaN
12/10/2019 05:09	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.170634	0.75985	11.2991	11.2832	0.0454357	0.226589	1005.62	1005.63	0.0747509	-0.0347966	93.4277	93.4131	0.210988	0.239844	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.191374	NaN	NaN	NaN	NaN	NaN
12/10/2019 05:29	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.122536	-0.281197	11.3792	11.3842	0.0274874	1.05032	1005.68	1005.7	0.0491235	-0.784331	92.6948	92.82	0.327809	-0.845744	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.148448	NaN	NaN	NaN	NaN	NaN
12/10/2019 05:49	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.134777	0.221082	11.4055	11.4165	0.019303	0.0373911	1005.71	1005.71	0.0467446	0.0168289	92.5293	92.5698	0.266085	-0.563739	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.159714	NaN	NaN	NaN	NaN	NaN
12/10/2019 06:09	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.218399	0.296505	11.3571	11.355	0.00792891	2.74967	1005.76	1005.73	0.103308	0.561475	92.9846	92.9078	0.337961	0.303439	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.205905	NaN	NaN	NaN	NaN	NaN
12/10/2019 06:29	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.216333	0.343935	11.3238	11.323	0.0278518	0.229652	1005.93	1005.91	0.095317	-0.0760057	92.9168	92.8353	0.27949	0.705616	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.489339	NaN	NaN	NaN	NaN	NaN
12/10/2019 06:49	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.217951	-0.105922	11.3205	11.323	0.0165971	-0.572869	1005.96	1005.96	0.100305	0.0691287	91.2147	90.9163	0.708067	0.509964	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.179786	NaN	NaN	NaN	NaN	NaN
12/10/2019 07:10	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.259981	0.42897	11.3566	11.3667	0.0350189	-0.87944	1006.05	1006.03	0.117955	0.242581	91.1479	91.1915	0.200965	0.556045	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.191355	NaN	NaN	NaN	NaN	NaN
12/10/2019 07:30	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.383685	0.158866	11.4835	11.5103	0.0876999	-0.210921	1005.97	1005.99	0.0984083	-0.263518	91.561	91.5545	0.310744	0.120699	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.178717	NaN	NaN	NaN	NaN	NaN
12/10/2019 07:49	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.246947	1.29375	11.6233	11.6178	0.023981	-0.479714	1006.2	1006.2	0.0772427	-0.100701	91.6804	91.6547	0.191332	0.0238342	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.163598	NaN	NaN	NaN	NaN	NaN
12/10/2019 08:10	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.192038	-0.0305631	11.5878	11.6047	0.0359937	-0.716876	1006.24	1006.25	0.0763261	-0.457862	91.3885	91.3704	0.262783	-0.0497411	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.165656	NaN	NaN	NaN	NaN	NaN
12/10/2019 08:30	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.330197	-0.0348171	11.5947	11.5812	0.0357177	1.04463	1006.3	1006.3	0.0595312	0.0429922	90.7918	90.7582	0.215411	0.582776	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.212773	NaN	NaN	NaN	NaN	NaN
12/10/2019 08:49	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.364101	-0.149247	11.6854	11.6982	0.0375665	-0.634268	1006.29	1006.29	0.0934672	-0.14737	90.543	90.5535	0.239426	-0.137031	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.194135	NaN	NaN	NaN	NaN	NaN
12/10/2019 09:09	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.362065	0.0277853	11.7174	11.7113	0.0362784	0.519599	1006.63	1006.63	0.0657825	-0.78525	91.1606	91.1762	0.457124	-0.544148	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.146418	NaN	NaN	NaN	NaN	NaN
12/10/2019 09:29	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.346788	0.00782917	11.7981	11.7983	0.021523	0.594274	1006.72	1006.71	0.0729565	-0.134223	92.0253	91.9623	0.276106	0.495495	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.175427	NaN	NaN	NaN	NaN	NaN
12/10/2019 09:49	50.8917	-1.39464	NaN	NaN	NaN	NaN	0.210413	-0.192227	11.9777	12.0088	0.0683611	-0.454708	1006.81	1006.8	0.0562393	0.65542	92.4906	92.5337	0.186493	-0.752478	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.14553	NaN	NaN	NaN	NaN	NaN
